date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-08-19,26.1,19.82,20.5,14.9,28,,75,51.7,55,35,14.5,9.3,9.7,4.8,26,16.42,13.5,1,42,33,101.59,101.27,101.27,100.96,89.13,88.86,88.84,88.55,48300,25250,32200,16100,3.5,2.8,2.8,2.2,0,2.5,15.5,13.5,10.5,0,0,0,,06:30:00,20:50:00,14.33,6.5,20.83,7,7,29,29,14,14,,,,,,7,4.5,3.5,0,,,,
2020-08-18,33.4,25.3,24.7,16,32,,62,35.2,38.5,15,10.8,7.4,6.6,2.4,22,10.79,13,4,38,27,101.87,101.5,101.53,101.18,89.47,89.12,89.15,88.84,48300,35195.8,32200,16100,3.6,2.7,2.9,2.2,0,6.7,19.7,17.7,14.7,0,0,0,,06:28:00,20:52:00,14.4,6.47,20.87,8,8,33,33,15,16,,,,,,5,2.2,2.5,0,,,,
2020-08-17,32.7,23.68,23.6,14.5,32,,55,39.6,37,19,12.2,8.5,8.3,4.5,49,14.67,25,1,71,36,102.03,101.82,101.81,101.6,89.56,89.39,89.4,89.25,64400,36679.2,37850,11300,2.9,2.6,2.5,2.2,0,5.6,18.6,16.6,13.6,0,0,0,,06:27:00,20:54:00,14.45,6.45,20.9,8,8,33,33,15,16,,,,,,8,4.1,4.5,1,,,,
2020-08-16,31.1,21.93,20.85,10.6,30,,82,42.5,49.5,17,8.9,6.5,5.8,2.7,22,11.62,13,4,37,16,102.1,101.92,101.92,101.75,89.5,89.4,89.37,89.24,64400,43920.8,44250,24100,2.6,2.1,2,1.4,0,2.8,15.8,13.8,10.8,0,0,0,,06:25:00,20:56:00,14.52,6.42,20.93,9,9,30,30,15,16,,,,,,4,1,2,0,,,,
2020-08-15,27.9,18.75,19.75,11.6,27,,74,50.8,52.5,31,9.8,7.9,7.6,5.4,27,11.21,14,1,35,6,102.04,101.83,101.86,101.68,89.47,89.28,89.33,89.19,64400,45250,44250,24100,2.5,2.2,2.2,1.9,0,1.8,14.8,12.8,9.8,0,0,0,,06:24:00,20:58:00,14.57,6.4,20.97,9,9,26,26,12,13,,,,,,7,3.2,3.5,0,,,,
2020-08-14,22.5,16.23,13.75,5,,,86,45.8,55.5,25,5.1,3.3,3,1,33,13.12,18,3,54,28,101.92,101.76,101.78,101.64,89.33,89.16,89.19,89.05,56300,40921.7,40200,24100,2.3,2.1,2,1.8,4.2,0,8.8,6.8,3.8,0,0,0,,06:22:00,20:59:00,14.62,6.37,20.98,8,8,22,22,8,12,,,,,,8,4.3,4,0,,,,
2020-08-13,22.2,15.09,14.55,6.9,,,79,47.8,49,19,6.3,2.2,1.7,-2.9,23,12.54,13,3,46,29,101.63,101.47,101.49,101.36,89.06,88.87,88.92,88.79,64400,40220.8,44250,24100,2.6,2.1,2.3,2,3.5,0,9.6,7.5,4.5,0,0,0,,06:20:00,21:01:00,14.68,6.33,21.02,7,8,21,21,8,8,,,,,,6,3.4,3,0,,,,
2020-08-12,19,14.21,13.85,8.7,,,86,61.2,63,40,8.9,6.5,6.5,4.1,37,18.42,22,7,48,35,101.39,100.88,100.83,100.28,88.76,88.38,88.34,87.92,40200,27883.3,25750,11300,3.1,2.5,2.5,1.8,4.2,0,8.8,6.8,3.8,0,0,0,,06:19:00,21:03:00,14.73,6.32,21.05,7,7,21,21,7,8,,,,,,8,3.9,4,0,,,,
2020-08-11,22.5,16.36,15.5,8.5,,,84,62.8,59,34,10.8,8.8,6.7,2.5,29,15.92,15,1,46,15,101.37,100.97,100.86,100.35,88.86,88.5,88.42,87.98,64400,30966.7,37850,11300,2.5,2.4,2.4,2.2,2.5,0,10.5,8.5,5.5,0,0,0,,06:17:00,21:05:00,14.8,6.28,21.08,8,8,23,23,11,11,,,,,,8,5,4.5,1,,,,
2020-08-10,26.5,19.37,20.2,13.9,25,,77,42,48,19,10.8,5.2,5.2,-0.3,32,19.08,18,4,46,29,101.56,101.27,101.25,100.94,89.05,88.8,88.79,88.53,64400,45937.5,40250,16100,2.4,2,2,1.7,0,2.2,15.2,13.2,10.2,0,0,0,,06:16:00,21:07:00,14.85,6.27,21.12,9,9,24,24,9,10,,,,,,8,4.8,5,2,,,,
2020-08-09,21.5,14.85,13.25,5,,,83,42.8,50.5,18,4.1,0.3,0,-4,23,13.79,13,3,42,33,102.16,101.91,101.89,101.61,89.4,89.24,89.23,89.06,64400,48966.7,40250,16100,2.1,1.6,1.6,1.1,4.8,0,8.2,6.2,3.2,0,0,0,,06:14:00,21:09:00,14.92,6.23,21.15,7,7,20,20,10,11,,,,,,3,1.5,2,1,,,,
2020-08-08,22.6,15.65,16.35,10.1,,,66,48.6,48,30,10,4.5,5.7,1.4,41,17.71,21,1,59,2,101.8,101.37,101.39,100.99,89.19,88.84,88.88,88.56,64400,40508.3,37850,11300,2,1.7,1.7,1.4,1.6,0,11.3,9.3,6.3,0.2,0.2,0,,06:13:00,21:11:00,14.97,6.22,21.18,7,7,19,19,8,9,,,,,,8,5.2,5,2,,,,
2020-08-07,21.3,15.07,15.25,9.2,,,91,57,57,23,12,5.4,5.6,-0.8,45,23.04,27.5,10,61,34,101.43,100.92,100.76,100.1,88.84,88.45,88.35,87.86,64400,31766.7,35400,6400,2.6,2.3,2.1,1.7,2.8,0,10.2,8.2,5.2,10.8,10.8,0,,06:11:00,21:12:00,15.02,6.18,21.2,3,7,20,20,11,12,,,,,,8,5.8,4.5,1,,,,
2020-08-06,29.2,21.91,21.05,12.9,30,,77,44,49.5,22,10.3,8,7.3,4.3,31,13.38,16.5,2,52,23,100.59,100.31,100.33,100.07,88.28,88.03,88.06,87.83,56300,37541.7,40200,24100,3.3,2.6,2.6,2,0,3,16.1,14.1,11.1,0,0,0,,06:10:00,21:14:00,15.07,6.17,21.23,9,9,29,29,12,13,,,,,,8,3.9,4,0,,,,
2020-08-05,29.3,21.67,20.75,12.2,30,,81,49.5,53.5,26,11.7,10,9.8,7.8,28,15.25,15.5,3,41,14,101.66,101.2,101.15,100.64,89.16,88.79,88.75,88.33,64400,38554.2,44250,24100,3,2.6,2.4,1.8,0,2.8,15.8,13.8,10.8,0,0,0,,06:08:00,21:16:00,15.13,6.13,21.27,9,9,30,30,14,15,,,,,,2,1,1,0,,,,
2020-08-04,25.6,18.89,18.14,10.7,26,,81,56,56.5,32,12.4,9.4,9.6,6.8,19,11.38,11.5,4,32,11,102.06,101.81,101.84,101.62,89.44,89.27,89.28,89.11,64400,44595.8,44250,24100,2.7,2.2,2.2,1.7,0,0.1,13.1,11.1,8.1,0,0,0,,06:07:00,21:18:00,15.18,6.12,21.3,9,9,26,26,13,14,,,,,,2,1.1,1,0,,,,
2020-08-03,28.6,20.58,21.85,15.1,27,,85,57.3,51,17,15.8,10.6,8.4,1.1,34,16.46,20,6,72,34,101.68,101.19,101.31,100.94,89.22,88.81,88.92,88.63,64400,35204.2,40250,16100,2.8,2.2,2.2,1.6,0,3.8,16.9,14.8,11.8,0,0,0,,06:05:00,21:19:00,15.23,6.08,21.32,9,9,25,28,13,13,,,,,,7,4.7,4,1,,,,
2020-08-02,28.2,22.4,21.15,14.1,33,,88,60.7,65.5,43,16.4,14.2,14.2,12.1,22,13.58,12,2,35,15,101.73,101.45,101.41,101.08,89.28,89.05,89.01,88.75,48300,25791.7,32200,16100,2.9,2.5,2.5,2.1,0,3.1,16.1,14.2,11.2,0,0,0,,06:04:00,21:21:00,15.28,6.07,21.35,9,9,29,29,17,17,,,,,,7,4.2,4,1,,,,
2020-08-01,28.1,21.37,21.8,15.5,32,,78,64.3,61,44,17.1,14.2,14.5,11.9,32,19.33,20,8,58,29,102.04,101.89,101.87,101.7,89.58,89.42,89.42,89.25,40200,25987.5,28150,16100,2.7,2.1,2.1,1.5,0,3.8,16.8,14.8,11.8,1.6,1.6,0,,06:02:00,21:23:00,15.35,6.03,21.38,10,10,29,29,17,17,,,,,,7,5,4,1,,,,
2020-07-31,27,21.99,22.25,17.5,32,,87,71.6,71.5,56,18.4,16.5,16.6,14.9,30,17.12,17.5,5,41,14,102.38,102.21,102.19,102.01,89.84,89.71,89.68,89.53,40200,26125,28150,16100,2.7,2.2,2.1,1.5,0,4.2,17.2,15.2,12.2,0,0,0,,06:01:00,21:24:00,15.38,6.02,21.4,10,10,28,28,17,17,,,,,,8,5.3,5,2,,,,
2020-07-30,26.7,21.6,21.3,15.9,31,,95,75.5,72,49,18.5,16.8,16.4,14.4,25,13.08,14,3,39,11,102.26,102.1,102.01,101.76,89.76,89.62,89.55,89.34,40200,24925,22500,4800,3.3,2.3,2.5,1.8,0,3.3,16.3,14.3,11.3,0,0,0,,05:59:00,21:26:00,15.45,5.98,21.43,10,10,26,26,16,17,,,,,,8,4.8,5,2,,,,
2020-07-29,27.4,21.95,22.25,17.1,34,,93,74.6,75,57,18.7,17.1,17,15.3,28,14.54,17,6,42,34,101.73,101.36,101.31,100.88,89.29,88.98,88.94,88.59,32200,23383.3,18500,4800,3.7,2.7,2.8,2,0,4.2,17.2,15.2,12.2,0,0,0,,05:58:00,21:27:00,15.48,5.97,21.45,9,9,29,29,15,16,,,,,,8,4,4,0,,,,
2020-07-28,29.4,22.85,21.15,12.9,33,,87,57.4,61.5,36,16.9,13.5,13.6,10.2,19,9.62,10,1,,,101.09,100.84,100.88,100.68,88.72,88.52,88.56,88.4,48300,38229.2,32200,16100,3.3,2.5,2.5,1.6,0,3.1,16.1,14.2,11.2,0,0,0,,05:57:00,21:29:00,15.53,5.95,21.48,8,9,30,30,16,16,,,,,,5,2,2.5,0,,,,
2020-07-27,27.2,20.1,19,10.8,30,,77,56.9,57,37,14.6,10.9,11.6,8.6,29,16.96,16.5,4,39,15,102.26,101.76,101.69,101.13,89.67,89.26,89.22,88.76,64400,46612.5,44250,24100,2.6,2.2,2.1,1.7,0,1,14,12,9,0,0,0,,05:55:00,21:30:00,15.58,5.92,21.5,9,10,27,29,15,15,,,,,,1,0.2,0.5,0,,,,
2020-07-26,22.9,17.09,16.04,9.2,,,83,56.5,58.5,34,9.8,7.9,7,4.3,17,5.79,8.5,0,,,102.5,102.32,102.29,102.09,89.83,89.68,89.65,89.47,64400,52645.8,44250,24100,3.2,2,2.1,1.1,2,0,11,9,6,0,0,0,,05:54:00,21:32:00,15.63,5.9,21.53,9,9,22,22,12,12,,,,,,3,1.4,1.5,0,,,,
2020-07-25,20.5,14.48,13.9,7.3,,,84,62.2,62,40,9.8,7,7.2,4.6,17,6.38,8.5,0,,,102.08,101.75,101.75,101.41,89.43,89.11,89.12,88.8,64400,49962.5,44250,24100,2.2,1.7,1.8,1.4,4.1,0,8.9,6.9,3.9,0,0,0,,05:52:00,21:33:00,15.68,5.87,21.55,8,8,20,20,8,10,,,,,,7,3.3,4,1,,,,
2020-07-24,18.7,13.54,14.2,9.7,,,93,83.4,79,65,13.4,10.7,10.8,8.1,37,11.96,19.5,2,66,33,101.37,100.93,101.03,100.7,88.76,88.43,88.51,88.27,64400,31100,39450,14500,2.3,1.9,1.9,1.5,3.8,0,9.2,7.2,4.2,4.4,4.4,0,,05:51:00,21:35:00,15.73,5.85,21.58,8,8,19,19,9,9,,,,,,8,5.8,4.5,1,,,,
2020-07-23,22.3,17.91,17.6,12.9,26,,91,81.2,78.5,66,17.6,14.6,14.2,10.9,29,12.5,15.5,2,71,3,100.85,100.62,100.63,100.41,88.42,88.26,88.24,88.07,40200,22575,20900,1600,2.8,2.3,2.4,1.9,0.4,0,12.6,10.6,7.6,24.9,24.9,0,,05:50:00,21:36:00,15.77,5.83,21.6,9,9,27,27,12,16,,,,,,8,5.3,4.5,1,,,,
2020-07-22,23.9,19.8,19.35,14.8,28,,89,72.4,74.5,60,16.4,14.7,13.8,11.2,26,13.62,14.5,3,33,35,100.8,100.7,100.71,100.61,88.42,88.35,88.34,88.27,64400,33845.8,44250,24100,2.5,2,2,1.6,0,1.4,14.3,12.3,9.3,0,0,0,,05:48:00,21:37:00,15.82,5.8,21.62,10,10,25,26,15,16,,,,,,8,4,5,2,,,,
2020-07-21,25.8,19.26,18.85,11.9,28,,88,63.5,63.5,39,13.8,11.7,12.1,10.3,25,11.96,14.5,4,33,14,101.65,101.12,101.19,100.72,89.13,88.68,88.75,88.37,64400,41912.5,44250,24100,2.2,1.8,1.8,1.4,0,0.9,13.8,11.8,8.8,0,0,0,,05:47:00,21:39:00,15.87,5.78,21.65,10,10,27,27,14,14,,,,,,8,4.8,4.5,1,,,,
2020-07-20,22.6,17.62,16.7,10.8,,,82,60.2,62.5,43,11,9.6,9.5,8,25,11.79,13,1,32,15,102.27,102.02,101.97,101.68,89.59,89.42,89.38,89.16,64400,52645.8,44250,24100,2.4,1.5,1.7,1,1.3,0,11.7,9.7,6.7,0,0,0,,05:46:00,21:40:00,15.9,5.77,21.67,10,10,22,23,10,12,,,,,,7,3.7,4,1,,,,
2020-07-19,21.3,15.84,16.95,12.6,,,87,72.6,71.5,56,12.1,10.9,11,9.9,27,9.54,15,3,41,5,102.09,101.86,101.91,101.74,89.49,89.3,89.34,89.2,64400,35937.5,37850,11300,1.9,1.6,1.5,1.1,1.1,0,11.9,9.9,7,3.7,3.7,0,,05:44:00,21:41:00,15.95,5.73,21.68,7,9,20,20,11,12,,,,,,8,5.7,5,2,,,,
2020-07-18,22.1,16.59,16.45,10.8,,,81,55.2,58,35,9.8,7.1,7.5,5.1,22,10.25,13,4,32,9,101.89,101.74,101.76,101.64,89.27,89.17,89.18,89.09,64400,47612.5,44250,24100,2.2,1.8,1.8,1.5,1.6,0,11.4,9.4,6.5,0,0,0,,05:43:00,21:42:00,15.98,5.72,21.7,9,9,22,22,12,12,,,,,,8,4.5,5,2,,,,
2020-07-17,22.1,16.6,16.55,11,,,86,63.6,64.5,43,11,9.3,8.9,6.9,31,13,18,5,55,1,101.68,101.14,101.3,100.91,89.1,88.68,88.81,88.53,64400,47950,44250,24100,2.4,1.9,2,1.5,1.4,0,11.6,9.6,6.5,4.2,4.2,0,,05:42:00,21:43:00,16.02,5.7,21.72,9,9,22,22,10,12,,,,,,8,5.5,5,2,,,,
2020-07-16,27.7,18.84,19.64,11.6,28,,85,60.6,54.5,24,12.2,10.2,8.8,5.4,35,16.17,20,5,55,36,101.51,101.03,101,100.49,88.99,88.6,88.57,88.15,64400,46275,36250,8100,2.2,1.9,1.9,1.6,0,1.6,14.6,12.6,9.6,0,0,0,,05:41:00,21:44:00,16.05,5.68,21.73,10,10,26,26,12,13,,,,,,8,5,4,0,,,,
2020-07-15,23.1,17.87,17.85,12.6,,,79,51.4,57.5,36,12.3,7.4,6.8,1.4,25,12.67,13,1,35,29,101.57,101.43,101.42,101.28,89.05,88.93,88.94,88.83,64400,41841.7,39450,14500,2.4,2.2,2.2,2,0.1,0,12.8,10.8,7.8,0.3,0.3,0,,05:40:00,21:45:00,16.08,5.67,21.75,9,9,23,23,12,12,,,,,,8,4.4,4,0,,,,
2020-07-14,23.7,17.28,17.7,11.7,,,62,37.1,43.5,25,8.8,2.2,3.8,-1.1,31,16.04,17,3,42,23,101.61,101.48,101.46,101.31,89.06,88.94,88.94,88.83,64400,51979.2,44250,24100,2.4,1.9,2,1.7,0.3,0,12.7,10.7,7.7,0,0,0,,05:38:00,21:46:00,16.13,5.63,21.77,9,9,23,23,12,13,,,,,,5,2.1,3,1,,,,
2020-07-13,19.3,14.3,14.15,9,,,78,47,53.5,29,7.6,2.5,3.5,-0.7,29,11.88,16.5,4,52,2,101.43,101.29,101.28,101.13,88.86,88.72,88.74,88.62,64400,46554.2,37850,11300,2.1,1.9,2,1.8,3.8,0,9.2,7.2,4.2,1.5,1.5,0,,05:37:00,21:47:00,16.17,5.62,21.78,8,8,19,19,9,10,,,,,,8,5.5,5,2,,,,
2020-07-12,21.1,16.25,15.8,10.5,,,75,55.9,55,35,10.3,7.2,6.5,2.8,41,15.88,23,5,52,2,101.16,100.86,100.89,100.63,88.65,88.44,88.48,88.31,64400,40908.3,40250,16100,2.7,2.4,2.4,2.1,2.2,0,10.8,8.8,5.8,0,0,0,,05:36:00,21:48:00,16.2,5.6,21.8,8,8,21,21,8,9,,,,,,7,5.3,4.5,2,,,,
2020-07-11,23.8,18.58,16.1,8.4,26,,70,50,50,30,13.2,7.6,8.4,3.6,28,14,15.5,3,39,15,101.92,101.49,101.31,100.7,89.48,89.01,88.92,88.35,64400,41626.1,44250,24100,2.6,2.3,2.2,1.8,1.9,0,11.1,9.1,6.1,0,0,0,,05:35:00,21:49:00,16.23,5.58,21.82,9,9,26,26,14,14,,,,,,8,4.2,4,0,,,,
2020-07-10,21.8,16.99,16.5,11.2,,,74,57.8,59.5,45,10.5,8.5,8.6,6.6,28,13.17,16,4,41,14,101.82,101.57,101.51,101.2,89.28,89.04,89.01,88.73,64400,46266.7,44250,24100,2.6,2.1,2.2,1.8,1.5,0,11.5,9.5,6.5,0,0,0,,05:34:00,21:50:00,16.27,5.57,21.83,9,9,23,23,11,11,,,,,,8,3.9,4.5,1,,,,
2020-07-09,21.3,15.81,14.9,8.5,,,91,66.7,69.5,48,10.9,9.3,9.1,7.2,30,12.88,16,2,48,32,101.55,101.32,101.3,101.04,88.95,88.79,88.75,88.55,64400,41562.5,40250,16100,2.1,1.6,1.6,1.2,3.1,0,9.9,7.9,4.9,0,0,0,,05:33:00,21:50:00,16.28,5.55,21.83,9,9,23,23,11,12,,,,,,8,5.2,4.5,1,,,,
2020-07-08,18,13.43,14.2,10.4,,,89,75.8,74.5,60,10.3,9.1,9.2,8.2,47,27.67,26,5,71,33,101.57,101.16,101.2,100.83,88.96,88.59,88.63,88.31,48300,20862.5,28200,8100,2.6,2,2.1,1.6,3.8,0,9.2,7.2,4.2,13.8,13.8,0,,05:32:00,21:51:00,16.32,5.53,21.85,3,8,18,18,9,9,,,,,,8,7.3,7,6,,,,
2020-07-07,16.8,13.53,13.55,10.3,,,91,78.8,81,71,12.2,9.9,9.9,7.6,33,16.04,18.5,4,54,33,101.12,100.87,100.91,100.69,88.67,88.4,88.45,88.23,64400,25266.7,36250,8100,2.6,2.2,2.2,1.8,4.5,0,8.6,6.5,3.5,15,15,0,,05:31:00,21:52:00,16.35,5.52,21.87,7,8,22,22,11,12,,,,,,8,6.5,4,0,,,,
2020-07-06,22.7,16.8,15.95,9.2,,,86,61.3,63.5,41,10.2,8.9,8.8,7.3,23,13.12,13,3,39,11,101.9,101.54,101.53,101.15,89.31,89.01,89,88.7,64400,50970.8,44250,24100,2.3,2,1.8,1.3,2,0,10.9,8.9,6,0,0,0,,05:30:00,21:52:00,16.37,5.5,21.87,10,10,23,23,10,12,,,,,,5,2.4,3,1,,,,
2020-07-05,20.6,14.74,13.7,6.8,,,85,60.5,64,43,9.6,6.8,6.8,4.1,23,10.46,12,1,37,11,102.07,101.91,101.88,101.69,89.4,89.27,89.26,89.11,64400,47950,44250,24100,2.2,1.9,1.8,1.3,4.3,0,8.7,6.7,3.7,0,0,0,,05:29:00,21:53:00,16.4,5.48,21.88,9,9,21,21,9,10,,,,,,7,3.4,4,1,,,,
2020-07-04,20.3,15.09,15.1,9.9,,,79,57.2,55.5,32,9.6,6.4,6.2,2.8,35,16.42,19.5,4,55,31,101.91,101.55,101.62,101.33,89.28,89.01,89.07,88.86,56300,36400,30550,4800,3,2.5,2.5,2.1,2.9,0,10.1,8.1,5.1,9.5,9.5,0,,05:28:00,21:53:00,16.42,5.47,21.88,9,9,20,21,8,8,,,,,,7,3.8,4,1,,,,
2020-07-03,24.7,17.25,17.05,9.4,,,72,45.4,43.5,15,10.5,4,2.8,-4.9,25,12.25,13.5,2,45,22,101.55,101.38,101.38,101.21,89.02,88.87,88.85,88.68,64400,43250,44250,24100,3.5,2.4,2.6,1.7,0.9,0,12.1,10.1,7,0,0,0,,05:28:00,21:54:00,16.43,5.47,21.9,8,8,23,23,11,11,,,,,,8,4.3,5,2,,,,
2020-07-02,19.7,15.8,15.6,11.5,,,60,44.3,47,34,5.2,3.5,3.8,2.4,30,15.38,16,2,48,28,101.2,100.36,100.51,99.83,88.68,87.96,88.1,87.52,64400,44925,44250,24100,1.6,1.4,1.4,1.3,2.4,0,10.6,8.6,5.6,0,0,0,,05:27:00,21:54:00,16.45,5.45,21.9,8,8,20,20,8,9,,,,,,8,7.1,5,2,,,,
2020-07-01,20.9,14.48,15.35,9.8,,,95,62.8,63,31,9.6,6.6,5.8,2,25,15.67,15,5,45,28,100.44,100.04,100.1,99.76,87.93,87.62,87.67,87.42,64400,32866.7,34600,4800,1.7,1.6,1.6,1.4,2.6,0,10.3,8.3,5.3,4.2,4.2,0,,05:26:00,21:54:00,16.47,5.43,21.9,5,8,17,17,10,10,,,,,,8,6.5,5.5,3,,,,
2020-06-30,13.6,11.83,11.89,10.2,,,96,91.8,87,78,11.7,10.5,10.4,9.2,35,21,19.5,4,52,36,101.11,100.7,100.78,100.45,88.54,88.19,88.24,87.94,16100,7358.3,9250,2400,2.1,1.9,1.8,1.6,6.1,0,6.9,4.9,1.9,29.2,29.2,0,,05:26:00,21:55:00,16.48,5.43,21.92,2,2,14,14,10,10,,,,,,8,7.9,7.5,7,,,,
2020-06-29,17,12.85,13.6,10.2,,,91,77,74,57,9.9,8.8,8.8,7.8,34,19.75,19.5,5,50,33,101.6,101.39,101.38,101.15,88.95,88.79,88.76,88.58,48300,21116.7,28200,8100,2.3,1.9,2,1.6,4.4,0,8.6,6.6,3.6,0,0,0,,05:25:00,21:55:00,16.5,5.42,21.92,5,6,17,17,10,12,,,,,,8,7.3,7,6,,,,
2020-06-28,14.5,10.7,11.4,8.3,,,95,83.4,81,67,9.1,7.9,8.2,7.2,32,21.08,21,10,54,35,101.34,101,100.99,100.64,88.71,88.4,88.43,88.15,24100,14150,14450,4800,2,1.8,1.8,1.6,6.6,0,6.4,4.4,1.4,14.5,14.5,0,,05:24:00,21:55:00,16.52,5.4,21.92,3,3,14,14,10,10,,,,,,8,7.5,6,4,,,,
2020-06-27,18.9,13.28,14.14,9.4,,,92,75.4,73,54,10.3,8.9,8.7,7.1,26,15.12,16,6,74,21,100.83,100.63,100.65,100.47,88.28,88.17,88.17,88.07,64400,31183.3,35400,6400,2.5,2.3,2.2,1.9,3.9,0,9.1,7.1,4.1,12.3,12.3,0,,05:24:00,21:55:00,16.52,5.4,21.92,8,8,18,18,9,12,,,,,,8,6.6,6,4,,,,
2020-06-26,25.5,18.03,19.14,12.8,25,,78,57.9,54,30,14.2,9.2,9.9,5.7,37,13.75,19.5,2,49,3,101.19,100.96,100.89,100.6,88.73,88.56,88.5,88.27,64400,37204.2,44250,24100,3,2.4,2.5,1.9,0,1.1,14.1,12.1,9.1,0,0,0,,05:23:00,21:55:00,16.53,5.38,21.92,8,9,28,28,12,12,,,,,,8,6.7,5.5,3,,,,
2020-06-25,23.7,17.65,16.45,9.2,25,,95,63.5,68.5,42,13.3,10.1,9.9,6.5,28,10.75,14,0,39,16,101.73,101.46,101.42,101.11,89.12,88.93,88.92,88.71,64400,47941.7,44250,24100,2.7,1.9,1.9,1.1,1.6,0,11.4,9.4,6.5,0,0,0,,05:23:00,21:55:00,16.53,5.38,21.92,9,9,22,22,13,14,,,,,,8,4.1,4.5,1,,,,
2020-06-24,20.3,15.31,16.55,12.8,,,92,80.1,77.5,63,13.9,11.8,12.2,10.4,34,12.17,18,2,61,36,101.46,101.18,101.24,101.02,88.9,88.71,88.73,88.55,64400,23779.2,37850,11300,2.5,1.8,2,1.4,1.4,0,11.6,9.6,6.5,4.2,4.2,0,,05:22:00,21:55:00,16.55,5.37,21.92,5,5,22,22,11,12,,,,,,8,6.5,5.5,3,,,,
2020-06-23,24.1,19.29,18.85,13.6,26,,71,52.9,53.5,36,13,9.4,9.3,5.6,16,9.21,10,4,,,101.57,101.34,101.33,101.1,89.12,88.9,88.91,88.69,64400,46950,40250,16100,1.9,1.7,1.6,1.3,0,0.9,13.8,11.8,8.8,0,0,0,,05:22:00,21:55:00,16.55,5.37,21.92,10,10,27,28,15,16,,,,,,8,6.7,4.5,1,,,,
2020-06-22,24.1,18.06,16.89,9.7,25,,91,60,61.5,32,12.7,9.4,8.6,4.5,26,10.42,14,2,35,17,101.91,101.73,101.74,101.57,89.29,89.19,89.19,89.09,64400,48958.3,40250,16100,2.6,2,2,1.3,1.1,0,11.9,9.9,6.9,0,0,0,,05:22:00,21:55:00,16.55,5.37,21.92,10,10,27,27,14,14,,,,,,8,5.6,4.5,1,,,,
2020-06-21,22.9,16.41,17.25,11.6,,,90,70.3,64.5,39,13.4,10.5,10.5,7.6,26,12.42,13.5,1,45,15,101.69,101.25,101.31,100.92,89.14,88.78,88.84,88.54,64400,38025,35400,6400,2.3,1.9,2,1.6,0.8,0,12.2,10.2,7.2,27.6,27.6,0,,05:22:00,21:55:00,16.55,5.37,21.92,9,9,23,23,11,11,,,,,,8,5.2,5,2,,,,
2020-06-20,23.6,17.8,16.95,10.3,,,89,60.9,60,31,12.8,9.7,9.2,5.6,19,9.21,10,1,32,15,101.22,101,101.03,100.85,88.8,88.58,88.62,88.45,64400,43009.1,42650,20900,3.3,2,2.3,1.3,1.1,0,11.9,9.9,7,0.3,0.3,0,,05:21:00,21:55:00,16.57,5.35,21.92,10,10,23,23,12,12,,,,,,8,5.3,4.5,1,,,,
2020-06-19,21.4,15.29,14.55,7.7,,,82,60.5,61.5,41,9.7,7.3,7.2,4.8,25,11.12,15,5,63,32,101.92,101.53,101.57,101.22,89.22,88.94,88.98,88.74,64400,38750,38650,12900,3,2.2,2.4,1.8,3.5,0,9.6,7.5,4.5,0,0,0,,05:21:00,21:54:00,16.55,5.35,21.9,9,9,19,19,9,9,,,,,,7,3.9,4,1,,,,
2020-06-18,16,11.94,12.25,8.5,,,91,73.7,74,57,8,7.2,6.8,5.7,18,12.17,12.5,7,33,1,102.49,102.28,102.24,102,89.69,89.54,89.49,89.29,40200,27470.8,27350,14500,2.2,1.8,1.8,1.4,5.8,0,7.2,5.2,2.2,0.4,0.4,0,,05:21:00,21:54:00,16.55,5.35,21.9,9,9,17,17,7,8,,,,,,8,6.8,5.5,3,,,,
2020-06-17,15,11.79,12.1,9.2,,,95,75.4,72.5,50,9.5,7.3,6.8,4.2,41,23.29,25,9,55,32,102.29,101.9,101.92,101.54,89.56,89.23,89.26,88.97,40200,19454.2,23300,6400,2.1,1.5,1.6,1.2,5.9,0,7.1,5.1,2.1,7.4,7.4,0,,05:21:00,21:54:00,16.55,5.35,21.9,3,7,14,14,8,8,,,,,,8,7.5,7,6,,,,
